FinID,FinType,Material,Thickness,Frequency,Amplitude,ExperimentID,Thrust,MaxThrust,MaxDrag,PosPeriod,NegPeriod
1,1,1,1,0.6,0.15,1,-0.000443319491055559,0.0190478267593949,-0.019239262204213,0.414856594263771,0.585143405736229
1,1,1,1,0.6,0.15,2,7.85019805170302e-05,0.0255124544728656,-0.020137536214513,0.52538101524061,0.47461898475939
1,1,1,1,0.6,0.15,3,0.000198256709825532,0.0181569156508186,-0.0186575929680351,0.538821552862115,0.461178447137886
1,1,1,1,0.6,0.15,4,-8.14734719963359e-05,0.0163750934336661,-0.0160216741509251,0.539541581663266,0.460458418336733
1,1,1,1,0.6,0.15,5,6.05484463606166e-05,0.0222506890092352,-0.018981560643881,0.552502100084003,0.447497899915997
1,1,1,1,0.6,0.15,6,9.04144539407534e-05,0.0222286003040639,-0.0204762296938064,0.55646225849034,0.44353774150966
1,1,1,1,0.6,0.18,1,0.00027796036397082,0.0298271148829953,-0.0290760989071707,0.534621384855394,0.465378615144606
1,1,1,1,0.6,0.18,2,-2.06131206424961e-05,0.0219929874489032,-0.0221844228937212,0.455538221528861,0.544461778471139
1,1,1,1,0.6,0.18,3,-3.51065416163318e-05,0.0250044142539254,-0.0280084781572239,0.454578183127325,0.545421816872675
1,1,1,1,0.6,0.18,4,2.24960371879451e-05,0.0207633828610335,-0.0204688667920827,0.535221408856354,0.464778591143646
1,1,1,1,0.6,0.18,5,5.82634992996543e-06,0.0222212374023401,-0.0249013336297927,0.541101644065763,0.458898355934237
1,1,1,1,0.6,0.18,6,-0.000159988706266623,0.0250633174677156,-0.0250044142539254,0.53078123124925,0.46921876875075
1,1,1,1,0.6,0.21,1,-0.000130539750122193,0.0369396779481578,-0.030799017910533,0.53078123124925,0.46921876875075
1,1,1,1,0.6,0.21,2,0.000125393759525857,0.0269114058003821,-0.0275740669555214,0.52838113524541,0.47161886475459
1,1,1,1,0.6,0.21,3,3.0620587931991e-05,0.029709308455415,-0.0277213249899968,0.532701308052322,0.467298691947678
1,1,1,1,0.6,0.21,4,-6.29164502751663e-05,0.0295841391261108,-0.0307916550088093,0.536421456858274,0.463578543141726
1,1,1,1,0.6,0.21,5,-3.6470794617835e-05,0.0311303484881027,-0.0307180259915715,0.52778111124445,0.47221888875555
1,1,1,1,0.6,0.21,6,3.09731377685066e-05,0.0297313971605863,-0.0276992362848255,0.523340933637345,0.476659066362654
1,1,1,1,1,0.15,1,9.71903027537764e-05,0.0223095922230254,-0.0262855591538615,0.5394,0.4606
1,1,1,1,1,0.15,2,9.1889013512651e-05,0.0251590351901246,-0.0234361161867623,0.5348,0.4652
1,1,1,1,1,0.15,3,0.000117511911511364,0.0266389784366025,-0.0249013336297927,0.5454,0.4546
1,1,1,1,1,0.15,4,6.95057922723935e-05,0.0237748096660557,-0.0262929220555853,0.5412,0.4588
1,1,1,1,1,0.15,5,0.000109559977649711,0.0267273332572878,-0.0248129788091074,0.5444,0.4556
1,1,1,1,1,0.15,6,-2.94516068951456e-06,0.0221770599919975,-0.0249455110401353,0.5396,0.4604
1,1,1,1,1,0.18,1,-0.000158744161164505,0.0325219369138954,-0.0278538572210247,0.5252,0.4748
1,1,1,1,1,0.18,2,0.000104847720546502,0.0313291468346445,-0.0319918079897839,0.5092,0.4908
1,1,1,1,1,0.18,3,-9.7190302753776e-05,0.0356143556378791,-0.0321243402208117,0.5162,0.4838
1,1,1,1,1,0.18,4,6.86222440655481e-05,0.0298933809985092,-0.0334275738259192,0.5086,0.4914
1,1,1,1,1,0.18,5,-1.70819319991641e-05,0.0356732588516692,-0.0350105976965299,0.5054,0.4946
1,1,1,1,1,0.18,6,-8.0991918961483e-05,0.0327649126707798,-0.0320286224984027,0.5038,0.4962
1,1,1,1,1,0.21,1,-5.38964406180012e-05,0.0446339102494982,-0.0319402676777175,0.5124,0.4876
1,1,1,1,1,0.21,2,9.42451420643049e-06,0.0417329269703326,-0.0318960902673748,0.5046,0.4954
1,1,1,1,1,0.21,3,-4.53554746184214e-05,0.0387509517722054,-0.0422409671892727,0.5098,0.4902
1,1,1,1,1,0.21,4,1.08970945511785e-05,0.0388393065928907,-0.0347897106448168,0.503,0.497
1,1,1,1,1,0.21,5,6.65606315828898e-05,0.0462684744321753,-0.0376686052188111,0.5114,0.4886
1,1,1,1,1,0.21,6,-5.50745048938036e-05,0.0344068397551807,-0.0303866954140019,0.5086,0.4914
1,1,1,1,1.5,0.15,1,-2.97962251575847e-05,0.0299228326054043,-0.0319255418742699,0.514551455145515,0.485448544854485
1,1,1,1,1.5,0.15,2,-0.000110936153244605,0.0283766232434124,-0.0290540102019993,0.50975097509751,0.49024902490249
1,1,1,1,1.5,0.15,3,-6.88242433855595e-05,0.0328753561966364,-0.0333907593173003,0.508850885088509,0.491149114911491
1,1,1,1,1.5,0.15,4,7.65207179146972e-05,0.030062727738156,-0.0362033877757807,0.496249624962496,0.503750375037504
1,1,1,1,1.5,0.15,5,1.98221773679559e-05,0.0300480019347084,-0.0288552118554575,0.511251125112511,0.488748874887489
1,1,1,1,1.5,0.15,6,-0.000142760324331512,0.0285091554744403,-0.0274488976262173,0.515751575157516,0.484248424842484
1,1,1,1,1.5,0.18,1,2.37830782952613e-05,0.0331477835604159,-0.0375360729877832,0.505550555055506,0.494449444944494
1,1,1,1,1.5,0.18,2,-5.38289307840089e-05,0.0405033223824629,-0.0404885965790153,0.496549654965497,0.503450345034503
1,1,1,1,1.5,0.18,3,0.000127007293370773,0.0318150983484134,-0.0300332761312608,0.501350135013501,0.498649864986499
1,1,1,1,1.5,0.18,4,0.000100069632518795,0.0419906285306646,-0.0448916118098302,0.505850585058506,0.494149414941494
1,1,1,1,1.5,0.18,5,3.20296165895329e-05,0.0316825661173855,-0.0375287100860595,0.496849684968497,0.503150315031503
1,1,1,1,1.5,0.18,6,-0.000180467305886585,0.0329784368207692,-0.0362328393826758,0.493849384938494,0.506150615061506
1,1,1,1,1.5,0.21,1,-1.12707844568449e-05,0.0449578779253441,-0.0433969427599048,0.496249624962496,0.503750375037504
1,1,1,1,1.5,0.21,2,7.58381086641784e-06,0.0360855813482004,-0.0360708555447528,0.506750675067507,0.493249324932493
1,1,1,1,1.5,0.21,3,0.000133051367513046,0.0420642575479022,-0.0433454024478384,0.492049204920492,0.507950795079508
1,1,1,1,1.5,0.21,4,-4.29182282296459e-05,0.0447958940874212,-0.0347234445293028,0.510651065106511,0.489348934893489
1,1,1,1,1.5,0.21,5,1.33495394889643e-05,0.0417550156755039,-0.0392369032859743,0.503750375037504,0.496249624962496
1,1,1,1,1.5,0.21,6,-7.04435074010228e-05,0.0402308950186833,-0.0378158632532865,0.504950495049505,0.495049504950495
1,1,1,1,2,0.15,1,4.50609585494844e-05,0.0593081733849733,-0.062915995229621,0.5016,0.4984
1,1,1,1,2,0.15,2,-8.83548206866336e-07,0.0563924643023601,-0.054051061554201,0.4952,0.5048
1,1,1,1,2,0.15,3,-8.24644993062829e-06,0.0549125210558822,-0.0555310048006789,0.4988,0.5012
1,1,1,1,2,0.15,4,6.65606315828977e-05,0.0594922459280676,-0.0612593423417726,0.4956,0.5044
1,1,1,1,2,0.15,5,7.00948244103171e-05,0.0551481339110429,-0.0597131329797807,0.5064,0.4936
1,1,1,1,2,0.15,6,-1.94380605507527e-05,0.0581080204039987,-0.0552806661420707,0.5012,0.4988
1,1,1,1,2,0.18,1,9.30670777884545e-05,0.0639247127657776,-0.0641897772278333,0.5076,0.4924
1,1,1,1,2,0.18,2,0.000112210622270268,0.0712213483740344,-0.0701463647223639,0.5052,0.4948
1,1,1,1,2,0.18,3,5.74306334454175e-05,0.0756243636048493,-0.0731062512153197,0.5036,0.4964
1,1,1,1,2,0.18,4,0.000116628363304531,0.0743064041962943,-0.0655887285553498,0.498,0.502
1,1,1,1,2,0.18,5,1.97325766197016e-05,0.0655224624398358,-0.0684823489327917,0.4972,0.5028
1,1,1,1,2,0.18,6,6.42045030312921e-05,0.0832155152820569,-0.0787683226408994,0.5016,0.4984
1,1,1,1,2,0.21,1,-2.14996730333998e-05,0.0742990412945706,-0.0817944752493692,0.4988,0.5012
1,1,1,1,2,0.21,2,-0.000107792881235992,0.0787388710340043,-0.0758820651651813,0.5028,0.4972
1,1,1,1,2,0.21,3,-6.42045030312793e-05,0.0831418862648192,-0.0832596926923995,0.4996,0.5004
1,1,1,1,2,0.21,4,0.000161394805785056,0.0846733698233635,-0.0787830484443469,0.5104,0.4896
1,1,1,1,2,0.21,5,0.000114272234752934,0.0802114513787585,-0.0773546455099354,0.5024,0.4976
1,1,1,1,2,0.21,6,-0.000131648682821026,0.0756685410151919,-0.0789523951839937,0.5028,0.4972
1,1,1,1,2.5,0.15,1,5.8903213790176e-05,0.0331256948552446,-0.0346130010034462,0.499,0.501
1,1,1,1,2.5,0.15,2,7.65741779272233e-05,0.0317709209380708,-0.0300774535416035,0.5025,0.4975
1,1,1,1,2.5,0.15,3,-2.06161248265434e-05,0.0362181135792283,-0.0388834840032333,0.4845,0.5155
1,1,1,1,2.5,0.15,4,0.000106762074994687,0.0304824131364109,-0.0372562827222799,0.5,0.5
1,1,1,1,2.5,0.15,5,-5.22766022387613e-05,0.0363727345154275,-0.0431466041012965,0.4795,0.5205
1,1,1,1,2.5,0.15,6,2.79790265503492e-05,0.0318887273656511,-0.028487066769269,0.504,0.496
1,1,1,1,2.5,0.18,1,-0.000108970945511809,0.0332287754793774,-0.0374550810688218,0.4835,0.5165
1,1,1,1,2.5,0.18,2,-6.03757941349088e-05,0.048013482140709,-0.0403413385445399,0.4985,0.5015
1,1,1,1,2.5,0.18,3,8.32007894786098e-05,0.0334128480224716,-0.0372710085257275,0.518,0.482
1,1,1,1,2.5,0.18,4,2.7979026550334e-05,0.0377569600394964,-0.035872057198211,0.5035,0.4965
1,1,1,1,2.5,0.18,5,-1.54620936199053e-05,0.0407536610410711,-0.0402382579204071,0.495,0.505
1,1,1,1,2.5,0.18,6,-1.76709641370275e-05,0.048109199863118,-0.0358278797878684,0.5,0.5
1,1,1,1,2.5,0.21,1,3.90233791359988e-05,0.0436399185167892,-0.037352000444689,0.492,0.508
1,1,1,1,2.5,0.21,2,4.49137005150153e-05,0.0422262413858252,-0.0402382579204071,0.4915,0.5085
1,1,1,1,2.5,0.21,3,2.57701560332207e-05,0.0509954573388362,-0.0520851667939542,0.4965,0.5035
1,1,1,1,2.5,0.21,4,5.89032137901581e-05,0.0510911750612452,-0.0475717080372828,0.499,0.501
1,1,1,1,2.5,0.21,5,0.000128850780166002,0.0436988217305794,-0.0476011596441778,0.4955,0.5045
1,1,1,1,2.5,0.21,6,3.82870889636104e-05,0.0494934253871869,-0.0418065559875703,0.506,0.494
1,1,1,1,3,0.15,1,0.000109723578057559,0.0333244932017864,-0.0329416223121503,0.50749850029994,0.49250149970006
1,1,1,1,3,0.15,2,0.000120337287021089,0.0363359200068086,-0.0343479365413905,0.502099580083983,0.497900419916017
1,1,1,1,3,0.15,3,1.3157818977296e-05,0.0378232261550103,-0.0358057910826971,0.480503899220156,0.519496100779844
1,1,1,1,3,0.15,4,7.96889459509957e-05,0.0333244932017864,-0.0329416223121503,0.498500299940012,0.501499700059988
1,1,1,1,3,0.15,5,1.87407270629732e-05,0.0451272246649909,-0.0373372746412414,0.49370125974805,0.50629874025195
1,1,1,1,3,0.15,6,5.43715178282206e-05,0.0362991054981898,-0.0402750724290259,0.503299340131974,0.496700659868026
1,1,1,1,3,0.18,1,-1.36569238931482e-05,0.0436178298116179,-0.0417918301841227,0.505698860227954,0.494301139772046
1,1,1,1,3,0.18,2,0.000124736477253149,0.0480282079441565,-0.0491620948096172,0.496700659868026,0.503299340131974
1,1,1,1,3,0.18,3,1.22479462987649e-05,0.0450535956477532,-0.0447738053822499,0.494301139772046,0.505698860227954
1,1,1,1,3,0.18,4,0.000120920312232577,0.0480871111579467,-0.038795129182548,0.484703059388122,0.515296940611878
1,1,1,1,3,0.18,5,0.000265183717212659,0.0479840305338139,-0.0477336918752057,0.504499100179964,0.495500899820036
1,1,1,1,3,0.18,6,-6.25603719348919e-05,0.0493903447630542,-0.0536902793697362,0.494301139772046,0.505698860227954
1,1,1,1,3,0.21,1,0.000155075872538449,0.0628055517037644,-0.0550008758765674,0.505098980203959,0.494901019796041
1,1,1,1,3,0.21,2,0.000126189623424218,0.0582405526350266,-0.056620714255797,0.49370125974805,0.50629874025195
1,1,1,1,3,0.21,3,9.1764634800882e-05,0.0598456652108086,-0.0638510837485399,0.488302339532094,0.511697660467906
1,1,1,1,3,0.21,4,9.55940503944739e-05,0.0583804477677782,-0.0608985601573078,0.496700659868026,0.503299340131974
1,1,1,1,3,0.21,5,4.31836173685311e-05,0.0613403342607341,-0.0579386736643519,0.496700659868026,0.503299340131974
1,1,1,1,3,0.21,6,0.000105324387825472,0.067282195951817,-0.062304874386548,0.488902219556089,0.511097780443911
1,1,1,1,3.5,0.15,1,1.31491428964841e-05,0.0448253456943163,-0.0420568946461785,0.510846745976207,0.489153254023793
1,1,1,1,3.5,0.15,2,4.0060574459297e-05,0.0403118869376448,-0.0406800320238333,0.516445066480056,0.483554933519944
1,1,1,1,3.5,0.15,3,6.43596958933712e-05,0.0388687581997858,-0.0391780000721841,0.515745276417075,0.484254723582925
1,1,1,1,3.5,0.15,4,-6.9558553723515e-05,0.0360782184464766,-0.0478588612045098,0.50664800559832,0.493351994401679
1,1,1,1,3.5,0.15,5,0.000183109028313064,0.0480208450424328,-0.038861395298062,0.501749475157453,0.498250524842547
1,1,1,1,3.5,0.15,6,0.000175313317810571,0.0436251927133416,-0.0403118869376448,0.498950314905528,0.501049685094472
1,1,1,1,3.5,0.18,1,0.000279048307596902,0.0449284263184491,-0.0493167157458164,0.493351994401679,0.50664800559832
1,1,1,1,3.5,0.18,2,6.03149948064837e-05,0.052379682862905,-0.0536461019593936,0.495451364590623,0.504548635409377
1,1,1,1,3.5,0.18,3,0.000370345197480383,0.0553174806506896,-0.0507083041716091,0.505948215535339,0.494051784464661
1,1,1,1,3.5,0.18,4,-5.68319146346308e-06,0.0448621602029351,-0.0479104015165762,0.510846745976207,0.489153254023793
1,1,1,1,3.5,0.18,5,-0.00020961856600991,0.047660062857968,-0.0510028202405599,0.502449265220434,0.497550734779566
1,1,1,1,3.5,0.18,6,0.000102472630848403,0.0447075392667359,-0.0495376027975295,0.497550734779566,0.502449265220434
1,1,1,1,3.5,0.21,1,0.000266471090586602,0.0535503842369846,-0.0627834629985931,0.517844646606018,0.482155353393982
1,1,1,1,3.5,0.21,2,-0.000291774946685586,0.0623490517968906,-0.0642928578519661,0.508047585724283,0.491952414275717
1,1,1,1,3.5,0.21,3,0.000118677197623264,0.0535798358438797,-0.0598088507021897,0.504548635409377,0.495451364590623
1,1,1,1,3.5,0.21,4,-0.000376141743624009,0.0740855171445812,-0.0834805797441127,0.496850944716585,0.503149055283415
1,1,1,1,3.5,0.21,5,5.49357999852089e-05,0.0521146184008493,-0.0509660057319411,0.515745276417075,0.484254723582925
1,1,1,1,3.5,0.21,6,0.000320072396837406,0.0462390228252803,-0.0465335388942311,0.531140657802659,0.468859342197341
