	masse A		
t	x	y	
0.000000E0	-5.984354E-3	0.000000E0
3.333333E-2	-2.416861E-2	-5.746391E-3
6.666667E-2	-2.735895E-2	-6.301968E-4
1.000000E-1	-6.230968E-2	-1.068597E-2
1.333333E-1	-9.974717E-2	-1.791204E-2
1.666667E-1	-1.572054E-1	-1.177258E-2
2.000000E-1	-2.552015E-1	-2.627646E-2
2.333333E-1	-2.785583E-1	-1.805163E-2
2.666667E-1	-4.057838E-1	-2.362117E-2
3.000000E-1	-4.648342E-1	-2.626775E-2
3.333333E-1	-5.529335E-1	-2.971299E-2
3.666667E-1	-7.353518E-1	-2.376563E-2
4.000000E-1	-7.618876E-1	-2.049411E-2
4.333333E-1	-8.697242E-1	-3.046834E-2
4.666667E-1	-8.764796E-1	-3.117435E-2
5.000000E-1	-8.521874E-1	-3.215551E-2
5.333333E-1	-7.984151E-1	-1.000345E-2
5.666667E-1	-7.330639E-1	-3.303112E-3
6.000000E-1	-6.400567E-1	1.339878E-3
6.333333E-1	-5.981790E-1	2.484263E-3
6.666667E-1	-4.331934E-1	-1.889050E-4
7.000000E-1	-3.269693E-1	-1.068681E-2
7.333333E-1	-2.852161E-1	-1.388896E-2
7.666667E-1	-2.397270E-1	2.716902E-3
8.000000E-1	-2.212989E-1	3.010053E-3
8.333333E-1	-2.096914E-1	3.265396E-2
8.666667E-1	-2.062170E-1	1.001154E-1
9.000000E-1	-2.197474E-1	1.207142E-1
9.333333E-1	-2.479648E-1	1.888370E-1
9.666667E-1	-2.727749E-1	1.885052E-1
1.000000E0	-3.742339E-1	9.008737E-2
1.033333E0	-3.865822E-1	2.367177E-2
1.066667E0	-4.082231E-1	-5.762692E-2
1.100000E0	-4.352082E-1	-9.210343E-2
1.133333E0	-4.347030E-1	-8.288595E-2
1.166667E0	-3.237160E-1	1.723844E-2
1.200000E0	-2.149426E-1	4.586001E-2
1.233333E0	-1.744672E-1	5.459845E-2
1.266667E0	-1.285725E-1	3.930096E-2
1.300000E0	-1.353545E-1	3.905013E-2
1.333333E0	-1.335269E-1	2.429277E-2
1.366667E0	-1.357165E-1	-2.215811E-3
1.400000E0	-1.610378E-1	1.211450E-2
1.433333E0	-2.231392E-1	2.723782E-2
1.466667E0	-2.370725E-1	3.859440E-2
1.500000E0	-2.671548E-1	-2.676903E-2
1.533333E0	-3.114333E-1	-5.974904E-2
1.566667E0	-3.028531E-1	-7.223294E-2
1.600000E0	-2.906183E-1	-7.404779E-2
1.633333E0	-2.802006E-1	-8.137991E-2
1.666667E0	-1.222164E-1	-7.952103E-2
1.700000E0	-3.432698E-2	-6.109327E-2
1.733333E0	-4.807163E-3	-7.287956E-2
1.766667E0	2.380785E-2	-7.912427E-2
1.800000E0	1.993551E-2	-7.440989E-2
1.833333E0	8.497441E-3	-5.328142E-2
1.866667E0	1.589413E-2	-2.026355E-3
1.900000E0	-3.730679E-3	4.192500E-2
1.933333E0	-9.317109E-2	9.106917E-2
1.966667E0	-1.201062E-1	7.129206E-2
2.000000E0	-1.830623E-1	-5.259989E-2
2.033333E0	-2.279346E-1	-1.046389E-1
2.066667E0	-2.406876E-1	-1.106813E-1
2.100000E0	-2.320683E-1	-1.341787E-1
2.133333E0	-2.254547E-1	-1.296035E-1
2.166667E0	-4.491508E-2	-4.184014E-2
2.200000E0	4.715181E-2	-5.752473E-3
2.233333E0	6.817086E-2	-1.734478E-2
2.266667E0	9.605461E-2	-2.818362E-2
2.300000E0	9.340179E-2	-1.983174E-2
2.333333E0	9.042086E-2	-1.084842E-2
2.366667E0	8.727099E-2	9.131915E-3
2.400000E0	6.525984E-2	3.166202E-2
2.433333E0	1.817467E-3	9.185551E-2
2.466667E0	-3.977148E-2	7.191736E-2
2.500000E0	-8.229670E-2	-3.909422E-2
2.533333E0	-1.325112E-1	-1.019366E-1
2.566667E0	-1.458872E-1	-9.487010E-2
2.600000E0	-1.478762E-1	-8.311941E-2
2.633333E0	-1.361927E-1	-7.359182E-2
2.666667E0	1.668275E-2	-2.286618E-2
2.700000E0	1.027429E-1	4.962066E-3
2.733333E0	1.301872E-1	-6.112002E-3
2.766667E0	1.596174E-1	-4.989845E-3
2.800000E0	1.530603E-1	-3.018035E-3
2.833333E0	1.550504E-1	7.224760E-3
2.866667E0	1.573409E-1	1.113464E-2
2.900000E0	1.384599E-1	4.692953E-2
2.933333E0	7.712348E-2	1.257416E-1
2.966667E0	2.208526E-2	1.276754E-1
3.000000E0	-2.408759E-2	8.020228E-3
3.033333E0	-7.269903E-2	-3.236702E-2
3.066667E0	-8.399837E-2	-2.182712E-2
3.100000E0	-6.791224E-2	-8.305084E-3
3.133333E0	-5.787107E-2	4.637202E-3
3.166667E0	9.865416E-2	9.193655E-2
3.200000E0	2.004871E-1	9.318652E-2
3.233333E0	2.296691E-1	6.782525E-2
3.266667E0	2.767360E-1	5.799318E-2
3.300000E0	2.908771E-1	6.405730E-2
3.333333E0	3.204561E-1	6.837429E-2
3.366667E0	3.425260E-1	9.745020E-2
3.400000E0	3.174397E-1	1.307871E-1
3.433333E0	2.800967E-1	1.741686E-1
3.466667E0	2.424718E-1	1.610161E-1
3.500000E0	1.975432E-1	3.082745E-2
3.533333E0	1.504025E-1	-1.203577E-2
3.566667E0	1.429065E-1	-1.492940E-2
3.600000E0	1.547319E-1	-1.164179E-3
3.633333E0	1.636464E-1	8.704303E-3
3.666667E0	3.315401E-1	6.525810E-2
3.700000E0	4.520642E-1	9.453002E-2
3.733333E0	4.785850E-1	6.245584E-2
3.766667E0	5.581322E-1	4.630998E-2
3.800000E0	5.749799E-1	5.659098E-2
3.833333E0	6.012923E-1	6.692480E-2
3.866667E0	6.160075E-1	8.717837E-2
3.900000E0	5.959882E-1	1.521023E-1
3.933333E0	5.387115E-1	1.796626E-1
3.966667E0	5.212988E-1	1.926286E-1
4.000000E0	4.847350E-1	7.965017E-2
4.033333E0	4.390768E-1	4.173373E-2
4.066667E0	4.330248E-1	4.888945E-2
4.100000E0	4.482257E-1	6.594516E-2
4.133333E0	4.578603E-1	7.656937E-2
4.166667E0	6.260119E-1	1.225112E-1
4.200000E0	7.572273E-1	1.405995E-1
4.233333E0	8.024848E-1	1.275542E-1
4.266667E0	8.729094E-1	1.198567E-1
4.300000E0	8.833622E-1	1.319138E-1
4.333333E0	9.241702E-1	1.419367E-1
4.366667E0	9.694543E-1	1.555987E-1
4.400000E0	9.627473E-1	2.187497E-1
4.433333E0	9.166999E-1	2.485186E-1
4.466667E0	9.053180E-1	2.264428E-1
4.500000E0	8.713862E-1	1.186080E-1
4.533333E0	8.407614E-1	7.200130E-2
4.566667E0	8.489972E-1	6.896788E-2
4.600000E0	8.676945E-1	7.295888E-2
