	masse A		
t	x	y	
0.000000E0	-2.387966E-3	2.387966E-3
3.333333E-2	-8.364916E-3	2.546788E-3
6.666667E-2	-1.665944E-2	-1.628233E-3
1.000000E-1	-6.502924E-2	-4.813594E-3
1.333333E-1	-1.263029E-1	-4.815921E-3
1.666667E-1	-2.269344E-1	-1.940909E-2
2.000000E-1	-3.787318E-1	-3.060369E-2
2.333333E-1	-3.988986E-1	-1.659063E-2
2.666667E-1	-4.237239E-1	-2.590991E-2
3.000000E-1	-4.147097E-1	-1.955370E-2
3.333333E-1	-3.071140E-1	-2.874128E-2
3.666667E-1	-8.950588E-2	-8.170065E-3
4.000000E-1	-1.826785E-2	3.707555E-4
4.333333E-1	1.531053E-1	3.355163E-3
4.666667E-1	3.158035E-1	9.038789E-3
5.000000E-1	4.434739E-1	3.786868E-3
5.333333E-1	5.798786E-1	1.834055E-2
5.666667E-1	6.023820E-1	1.297020E-2
6.000000E-1	6.968379E-1	1.652421E-2
6.333333E-1	7.586547E-1	1.560303E-2
6.666667E-1	8.404198E-1	3.979953E-3
7.000000E-1	8.623070E-1	-3.014123E-2
7.333333E-1	8.637127E-1	-4.218129E-2
7.666667E-1	8.962515E-1	-1.251745E-1
8.000000E-1	9.268281E-1	-1.433404E-1
8.333333E-1	1.056592E0	-1.560423E-1
8.666667E-1	1.356857E0	-1.617734E-1
9.000000E-1	1.383543E0	-1.572770E-1
9.333333E-1	1.645545E0	-1.605396E-1
9.666667E-1	1.949676E0	-1.708619E-1
1.000000E0	2.172306E0	-1.469530E-1
1.033333E0	2.448711E0	-1.388725E-1
1.066667E0	2.488174E0	-1.466479E-1
1.100000E0	2.674079E0	-1.473021E-1
1.133333E0	2.829103E0	-1.508780E-1
1.166667E0	2.986740E0	-1.596426E-1
1.200000E0	3.142478E0	-2.078454E-1
1.233333E0	3.176181E0	-2.409328E-1
1.266667E0	3.296482E0	-2.564745E-1
1.300000E0	3.381172E0	-2.941192E-1
1.333333E0	3.530395E0	-3.082965E-1
1.366667E0	3.875832E0	-3.085350E-1
1.400000E0	3.959885E0	-3.138052E-1
1.433333E0	4.246887E0	-2.981487E-1
1.466667E0	4.549373E0	-3.170310E-1
1.500000E0	4.832731E0	-2.911340E-1
1.533333E0	5.150800E0	-2.654787E-1
1.566667E0	5.207381E0	-2.744383E-1
1.600000E0	5.412525E0	-2.787937E-1
1.633333E0	5.611051E0	-2.736671E-1
1.666667E0	5.759301E0	-2.844841E-1
1.700000E0	5.945715E0	-3.061168E-1
1.733333E0	6.001104E0	-3.089130E-1
1.766667E0	6.164271E0	-2.975205E-1
1.800000E0	6.252651E0	-3.153194E-1
1.833333E0	6.429257E0	-3.031248E-1
1.866667E0	6.841498E0	-2.722866E-1
1.900000E0	7.053986E0	-2.758699E-1
1.933333E0	7.324687E0	-2.855458E-1
1.966667E0	7.570832E0	-2.955558E-1
2.000000E0	7.857280E0	-2.893353E-1
2.033333E0	8.229554E0	-2.482829E-1
2.066667E0	8.273171E0	-2.334781E-1
2.100000E0	8.512936E0	-2.123429E-1
2.133333E0	8.745053E0	-1.629919E-1
2.166667E0	8.928587E0	-1.506413E-1
2.200000E0	9.181542E0	-1.827412E-1
2.233333E0	9.241932E0	-2.143960E-1
2.266667E0	9.446307E0	-2.183279E-1
2.300000E0	9.544301E0	-2.573896E-1
2.333333E0	9.752229E0	-2.598056E-1
2.366667E0	1.017203E1	-2.213677E-1
2.400000E0	1.044324E1	-2.141491E-1
2.433333E0	1.075096E1	-2.146258E-1
2.466667E0	1.082875E1	-2.595518E-1
2.500000E0	1.127524E1	-2.748629E-1
2.533333E0	1.155423E1	-2.593894E-1
2.566667E0	1.158094E1	-2.737910E-1
2.600000E0	1.196736E1	-2.651977E-1
2.633333E0	1.216507E1	-2.078128E-1
2.666667E0	1.253628E1	-1.941834E-1
2.700000E0	1.274342E1	-2.191828E-1
2.733333E0	1.294701E1	-2.301830E-1
2.766667E0	1.315503E1	-2.337046E-1
2.800000E0	1.319735E1	-2.666964E-1
2.833333E0	1.354739E1	-2.831546E-1
2.866667E0	1.384703E1	-2.539779E-1
2.900000E0	1.412854E1	-2.766849E-1
2.933333E0	1.453440E1	-2.774118E-1
2.966667E0	1.468712E1	-2.128482E-1
3.000000E0	1.515356E1	-2.288904E-1
3.033333E0	1.548281E1	-2.098688E-1
3.066667E0	1.549965E1	-2.048440E-1
3.100000E0	1.589096E1	-2.011613E-1
3.133333E0	1.612624E1	-1.493761E-1
3.166667E0	1.652686E1	-1.367080E-1
3.200000E0	1.675109E1	-1.521529E-1
3.233333E0	1.680726E1	-1.879575E-1
3.266667E0	1.712440E1	-2.119097E-1
3.300000E0	1.724783E1	-2.211027E-1
3.333333E0	1.763040E1	-2.105953E-1
3.366667E0	1.794430E1	-1.843805E-1
3.400000E0	1.798121E1	-2.113580E-1
3.433333E0	1.848858E1	-2.144424E-1
3.466667E0	1.877411E1	-2.136563E-1
